"user_id","num_clicks","num_sessions","avg_session_duration","booking_rate","cancellation_rate","avg_clicks_per_session","age","gender","married","has_children","home_country","home_city","years_spent_on_traveltide","user_id","num_trips","num_flights","money_spent_hotel","avg_days_before_trip","avg_km_flown","money_spent_flight","avg_spending_per_trip","avg_trip_duration_days","flight_hotel_combo_rate","avg_seats_per_flight","discount_utilization_rate","avg_flight_discount","max_distance_traveled"
"509202","74","8","68.88","25","0","9.25","26","F","false","true","usa","minneapolis","1","509202","2","2","319","10","1450","303.72","286.8600000000000000","2","50","1","0","","1450.0434306950892"
"509221","161","9","131.78","44.44444444444444","0","17.89","39","F","false","false","usa","kansas city","1","509221","4","6","2156","8","994","490.1735","353.5433750000000000","3","75","1","25","0.05000000000000000000","1301.3712442077185"
"509242","142","8","132.63","37.5","0","17.75","43","M","false","false","usa","st. petersburg","1","509242","3","5","424","11","2611","1097.342","507.1140000000000000","1","100","1","33.33333333333333","0.10000000000000000000","4629.543882726087"
"509272","97","8","90.00","12.5","0","12.13","21","F","false","true","usa","dallas","1","509272","1","0","873","","","","","9","0","","0","",""
"509278","306","8","998.00","50","12.5","38.25","51","F","true","false","canada","edmonton","1","509278","2","2","2940","9","3320","1296.85","963.4250000000000000","5","50","2","0","","3320.023615511078"
"509282","153","9","124.89","44.44444444444444","0","17.00","37","F","false","false","usa","seattle","1","509282","4","6","2356","9","3335","1770.334","743.5835000000000000","4","75","1","25","0.20000000000000000000","3727.008064540446"
"509302","109","9","91.11","22.22222222222222","0","12.11","59","F","false","true","canada","toronto","1","509302","2","3","615","6","575","127.7050","371.3525000000000000","2","100","1","50","0.25000000000000000000","577.6740850296123"
"509316","167","8","156.75","50","0","20.88","42","F","false","false","usa","chicago","1","509316","4","7","1032","7","1833","1374.29","555.0625000000000000","2","75","1","0","","2508.165643987514"
"509324","142","9","118.00","33.33333333333333","0","15.78","49","F","true","false","canada","winnipeg","1","509324","3","6","1887.80","6","1834","1386.9080","938.0960000000000000","3","66.66666666666666","1","33.33333333333333","0.05000000000000000000","2353.5644534695275"
"509341","84","8","78.38","25","0","10.50","24","F","false","false","canada","vancouver","1","509341","2","4","402","9","2558","937.87","371.1500000000000000","3","50","1","50","","3213.1499655797543"
"509346","106","8","100.00","37.5","0","13.25","50","M","false","true","usa","atlanta","1","509346","3","4","489","7","1394","478.613","171.2710000000000000","3","33.33333333333333","1","33.33333333333333","0.10000000000000000000","1531.273104277264"
"509353","76","9","63.44","11.11111111111111","0","8.44","30","F","false","false","usa","dallas","1","509353","1","2","1632","8","1902","668.68","2300.6800000000000000","4","100","2","0","","1902.2952151847971"
"509354","111","8","103.50","50","0","13.88","45","M","true","false","usa","tallahassee","1","509354","4","4","4015","4","1285","438.966","92.8650000000000000","8","25","1","25","0.10000000000000000000","1339.3904831689968"
"509359","114","8","106.38","50","0","14.25","44","F","false","false","usa","oakland","1","509359","4","8","2735.8","7","3687","2655.64","1347.8600000000000000","5","100","1","25","","4273.036787631259"
"509411","130","8","120.63","50","0","16.25","43","F","true","false","usa","salt lake city","1","509411","4","8","192.4","9","2810","1824.140","241.4800000000000000","2","50","1","75","0.20000000000000000000","3215.9893077250963"
"509413","82","8","76.25","25","0","10.25","49","F","false","false","usa","boston","1","509413","2","3","470","11","2298","1186.2705","300.7352500000000000","2","50","2","50","0.05000000000000000000","3132.7568344839324"
"509414","202","8","187.88","12.5","0","25.25","25","F","false","false","usa","tampa","1","509414","1","2","450","56","1650","642.01","1092.0100000000000000","11","100","2","0","","1649.8687471360433"
"509419","143","8","134.38","50","0","17.88","42","F","false","false","usa","philadelphia","1","509419","4","8","659","4","2455","1779.0615","609.5153750000000000","2","100","1","25","0.05000000000000000000","4003.1209406083117"
"509421","268","9","820.46","55.55555555555556","11.11111111111111","29.78","54","F","false","true","usa","baltimore","1","509421","3","4","1119.1","8","1224","404.87","283.2900000000000000","4","66.66666666666666","1","66.66666666666666","0.30000000000000000000","1876.7530608082627"
"509435","216","8","200.75","50","0","27.00","45","M","false","false","usa","nashville","1","509435","4","8","2864","6","968","1068.64","983.1600000000000000","2","100","2","0","","1262.6738665262183"
"509445","99","8","92.00","50","0","12.38","40","F","true","false","usa","san francisco","1","509445","4","6","2535","8","3487","1702.66","493.7525000000000000","4","50","1","0","","4293.2760612606235"
"509453","114","8","104.88","37.5","0","14.25","42","F","false","false","usa","lubbock","1","509453","3","4","775","9","1944","891.35","472.1166666666666667","4","66.66666666666666","2","0","","2624.7841833219045"
"509454","105","8","98.75","25","0","13.13","40","F","false","true","usa","tampa","1","509454","2","2","11408","5","3003","559.49","858.7450000000000000","14","50","1","0","","3003.1561436624406"
"509459","100","8","92.13","25","0","12.50","17","F","false","false","usa","new york","1","509459","2","2","8580","4","2919","444.68","","5","0","1","0","","2919.2710157714046"
"509467","102","8","96.38","25","0","12.75","28","M","false","false","usa","seattle","1","509467","2","4","7042","6","2314","2052.97","4547.4850000000000000","6","100","2","0","","3253.4153916999667"
"509498","98","8","90.63","25","0","12.25","40","F","false","false","usa","milwaukee","1","509498","2","4","7801.00","6","1673","1375.60","4588.3000000000000000","7","100","3","50","","2644.4651078148104"
"509515","102","9","84.67","22.22222222222222","0","11.33","30","F","false","true","usa","memphis","1","509515","2","2","2802.00","6","1789","297.45","1288.7250000000000000","6","50","1","50","","1788.6950124790872"
"509516","147","9","122.33","33.33333333333333","0","16.33","46","F","false","false","usa","colorado springs","1","509516","3","4","854.1","7","1917","1220.51","619.8700000000000000","2","66.66666666666666","2","33.33333333333333","","2946.378227826813"
"509530","136","8","127.25","75","0","17.00","47","F","true","true","canada","edmonton","1","509530","6","10","3182","9","2595","3200.55","722.2450000000000000","3","66.66666666666666","1","0","","2992.3669722468876"
"509552","117","8","110.63","37.5","0","14.63","18","F","false","false","usa","los angeles","1","509552","3","2","2125","364","4184","697.33","","7","0","1","0","","4183.68105154044"
"509598","125","8","116.00","37.5","0","15.63","40","F","false","false","canada","winnipeg","1","509598","3","6","1653","8","1874","943.7700","865.5900000000000000","4","100","1","33.33333333333333","0.25000000000000000000","2334.8356114277076"
"509603","128","8","118.75","25","0","16.00","18","F","false","false","usa","memphis","1","509603","2","1","4736.25","7","1441","145.43","123.3400000000000000","8","50","1","50","","1440.567897362669"
"509626","143","8","132.75","37.5","0","17.88","52","F","false","true","usa","brownsville","1","509626","3","6","1411.6","117","2176","1528.02","979.8733333333333333","6","100","1","33.33333333333333","","3478.699479521726"
"509635","123","8","114.38","37.5","0","15.38","37","M","true","false","usa","austin","1","509635","3","5","297","7","2599","1034.50","443.8333333333333333","2","100","1","0","","2898.010234970082"
"509638","115","8","108.13","12.5","0","14.38","47","F","true","true","usa","reno","1","509638","1","2","","5","1116","207.08","","","0","1","0","","1116.1616121362633"
"509645","275","8","675.85","62.5","12.5","34.38","54","M","true","false","usa","riverside","1","509645","3","6","1508.4","7","1582","737.9450","748.7816666666666667","4","100","1","100","0.07500000000000000000","4095.629944815778"
"509681","126","8","117.25","50","0","15.75","43","F","false","true","usa","milwaukee","1","509681","4","6","4856","9","1349","1034.60","1355.1500000000000000","5","75","1","0","","2346.1814991523056"
"509712","99","8","92.25","37.5","0","12.38","34","F","false","false","usa","philadelphia","1","509712","3","4","1434","6","3017","1070.83","536.2766666666666667","7","66.66666666666666","1","0","","4030.189552274826"
"509713","121","8","111.63","37.5","0","15.13","35","F","true","true","usa","dallas","1","509713","3","5","4311.50","5","2011","1035.57","1782.3566666666666667","4","100","1","33.33333333333333","","2416.6277644722036"
"509717","97","8","90.38","50","0","12.13","44","F","false","false","usa","new york","1","509717","4","8","1431","6","2901","2012.9120","860.9780000000000000","3","100","1","25","0.05000000000000000000","4114.102150708948"
"509749","175","8","162.63","87.5","0","21.88","42","M","false","false","usa","new york","1","509749","7","12","2353.85","8","1592","1596.9315","531.4187857142857143","3","85.71428571428571","1","42.857142857142854","0.17500000000000000000","3838.5844409127685"
"509763","163","8","152.63","75","0","20.38","50","F","true","false","usa","los angeles","1","509763","6","11","2086.60","7","3888","3676.4580","844.7463333333333333","3","83.33333333333334","1","50","0.15000000000000000000","4345.230725968525"
"509765","177","9","145.33","44.44444444444444","0","19.67","30","F","false","false","usa","los angeles","1","509765","4","8","452.0","8","4091","2814.01","816.5025000000000000","2","100","1","25","","4183.68105154044"
"509781","99","9","82.11","22.22222222222222","0","11.00","64","F","true","false","usa","norfolk","1","509781","2","2","1719","307","1046","354.88","","9","0","2","0","","1046.301177739081"
"509822","142","8","131.38","37.5","0","17.75","39","M","false","false","usa","charlotte","1","509822","3","6","1324","7","1672","944.14","756.0466666666666667","2","100","1","0","","3526.8163794061566"
"509826","81","9","66.56","11.11111111111111","0","9.00","64","F","true","true","usa","miami","1","509826","1","2","216","11","1279","215.25","431.2500000000000000","5","100","1","0","","1279.2673982908639"
"509841","126","8","117.00","37.5","0","15.75","47","F","true","true","usa","knoxville","1","509841","3","6","1031","70","5652","4768.678","618.0993333333333333","3","66.66666666666666","2","66.66666666666666","0.20000000000000000000","12620.744272957963"
"509892","197","8","183.38","12.5","0","24.63","68","M","true","false","usa","san jose","1","509892","1","0","910","","","","","7","0","","0","",""
"509903","155","8","143.13","62.5","0","19.38","41","F","false","false","usa","long beach","1","509903","5","10","2818","5","2720","2273.412000000000035477","1018.282400000000007095","4","100","1","20","0.39999999999999990000","4168.696742611619"
"509919","91","8","84.38","37.5","0","11.38","47","M","true","false","usa","tampa","1","509919","3","4","2138","5","3738","1264.7","876.2333333333333333","5","66.66666666666666","1","0","","4636.895642420956"
"509933","78","8","72.75","37.5","0","9.75","45","M","true","true","usa","louisville","1","509933","3","4","5077.00","7","1559","509.52","266.1733333333333333","6","66.66666666666666","1","33.33333333333333","","2586.8023984861893"
"509969","83","10","61.60","10","0","8.30","70","F","true","false","canada","montreal","1","509969","1","0","379.2","","","","","6","0","","100","",""
"509990","68","8","62.50","12.5","0","8.50","41","M","false","false","usa","minneapolis","1","509990","1","2","64.0","7","1840","339.0265","403.0265000000000000","2","100","1","100","0.05000000000000000000","1839.5207425780566"
"510003","80","8","74.63","12.5","0","10.00","47","F","true","true","usa","tulsa","1","510003","1","2","504","6","1897","650.5","1154.5000000000000000","5","100","2","0","","1897.184908162916"
"510022","120","8","110.25","50","0","15.00","54","F","true","true","usa","austin","1","510022","4","6","895","8","2034","1090.27","240.9425000000000000","2","50","1","0","","2944.369011180052"
"510044","137","8","126.50","37.5","0","17.13","47","M","false","false","usa","santa ana","1","510044","3","6","1038.00","6","3129","1563.9275","867.3091666666666667","3","100","1","66.66666666666666","0.25000000000000000000","4152.542044745053"
"510048","104","8","97.88","25","0","13.00","32","F","false","true","usa","dallas","1","510048","2","4","1720","7","1815","662.93","1191.4650000000000000","5","100","1","0","","2323.035545263628"
